Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	5	1.0460251046025104	0.04903912811733218	DLX1, NME1, FGF13, ID4, SRD5A2	415	56	16792	3.6127366609294325	1.0	0.793548697614073	58.67014120447076
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	9	1.882845188284519	0.04915478369599964	DKK3, CAV1, DAB2IP, APOE, ROR2, MCC, TLE2, SNAI2, LRP4	415	163	16792	2.2341340823416362	1.0	0.7901224965865428	58.75838067688248
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	9	1.882845188284519	0.05061940652772739	TNFRSF10B, PTGS2, PENK, TNFRSF25, KCNJ8, CD40, CASP1, SCGB1A1, TRIB1	415	164	16792	2.2205113135468704	1.0	0.7957911781478589	59.8605546250724
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	4	0.8368200836820083	0.05068202399721862	FGFR2, S100A4, TGFBR3, SNAI2	415	34	16792	4.760311835577604	1.0	0.7921100572730925	59.90705129485646
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	12	2.510460251046025	0.05096632672917102	FGFR2, PGR, EDN3, ADRB1, CXCL14, ADRA1A, CARTPT, GJA1, FGF13, SRD5A2, GDF15, GJB1	415	254	16792	1.9116212883028176	1.0	0.7899245518768079	60.1175224521922
GOTERM_BP_DIRECT	GO:0002042~cell migration involved in sprouting angiogenesis	3	0.6276150627615062	0.05152260986156404	VEGFA, SLIT2, KDR	415	15	16792	8.092530120481928	1.0	0.7895560410859228	60.52633194037177
GOTERM_BP_DIRECT	GO:0048485~sympathetic nervous system development	3	0.6276150627615062	0.05152260986156404	GATA3, TP63, SOX4	415	15	16792	8.092530120481928	1.0	0.7895560410859228	60.52633194037177
GOTERM_BP_DIRECT	GO:2000679~positive regulation of transcription regulatory region DNA binding	3	0.6276150627615062	0.05152260986156404	GATA3, IGF1, TWIST1	415	15	16792	8.092530120481928	1.0	0.7895560410859228	60.52633194037177
GOTERM_BP_DIRECT	GO:0007612~learning	5	1.0460251046025104	0.05175691182369357	PTGS2, NRXN3, DLG4, PTN, FGF13	415	57	16792	3.5493553160008458	1.0	0.7871036563118021	60.6973336046684
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	8	1.6736401673640167	0.053225133416729846	CDKN1C, COL9A2, ETS2, COMP, JAG2, TP63, SOX4, IGF1	415	137	16792	2.3627825169290304	1.0	0.7925991955457461	61.753089752693626
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	5	1.0460251046025104	0.05455539989284228	TRPC1, CAV1, S100A16, PENK, GIPR	415	58	16792	3.488159534690486	1.0	0.797002090305002	62.68649897728722
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	7	1.4644351464435146	0.05478217527963055	RBPMS, PTGS2, APOE, GPX3, DUOX1, PDLIM1, SCARA3	415	110	16792	2.574895947426068	1.0	0.7945920830726745	62.84346133859759
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	5	1.0460251046025104	0.05743422701243254	ZFP36L2, ANGPT1, DLL1, IFI16, KIT	415	59	16792	3.4290381866448847	1.0	0.8065218197254367	64.63345211139944
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	5	1.0460251046025104	0.05743422701243254	AJUBA, EDN3, VEGFA, KIT, CD40	415	59	16792	3.4290381866448847	1.0	0.8065218197254367	64.63345211139944
GOTERM_BP_DIRECT	GO:0035162~embryonic hemopoiesis	3	0.6276150627615062	0.05794572650693354	GATA3, KIT, KDR	415	16	16792	7.586746987951808	1.0	0.8057923747659304	64.96919521749372
GOTERM_BP_DIRECT	GO:0043407~negative regulation of MAP kinase activity	4	0.8368200836820083	0.05836074785710372	SPRY2, DAB2IP, APOE, GSTP1	415	36	16792	4.495850066934405	1.0	0.8045353009596381	65.23939974924862
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	5	1.0460251046025104	0.06039295976775492	FGFR2, NME1, VEGFA, IGF1, TWIST1	415	60	16792	3.371887550200803	1.0	0.8121732525875298	66.53435707853524
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	5	1.0460251046025104	0.06039295976775492	CEBPB, TP63, IGF1, GJA1, ID4	415	60	16792	3.371887550200803	1.0	0.8121732525875298	66.53435707853524
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	22	4.602510460251046	0.06082373060401228	TM7SF2, STEAP4, CYP2J2, ADHFE1, PTGS2, AIFM2, DUOX1, ALDH3B2, FADS2, CYB5A, CYP4B1, CYP39A1, CYP27A1, RRM2, GPX3, AOX1, TMLHE, AKR1B1, HSD11B1, FASN, ABCC4, SRD5A2	415	592	16792	1.5036795831976555	1.0	0.8110048069088082	66.8029427340752
GOTERM_BP_DIRECT	GO:0045786~negative regulation of cell cycle	4	0.8368200836820083	0.062393663102939714	TSPYL2, PTGS2, GATA3, RHOB	415	37	16792	4.374340605665908	1.0	0.8158232138658028	67.76469035284617
GOTERM_BP_DIRECT	GO:2001240~negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	4	0.8368200836820083	0.062393663102939714	EYA4, UNC5B, SNAI2, NRG1	415	37	16792	4.374340605665908	1.0	0.8158232138658028	67.76469035284617
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	18	3.765690376569038	0.06290649913199754	PRKCA, ATP1B2, ITGB4, EFS, COL4A6, RND3, LAMB3, CGREF1, PGM5, LAMA3, COL7A1, COMP, RHOB, DST, THBS4, SPON1, DPT, FEZ1	415	459	16792	1.5867706118592015	1.0	0.8150889385459841	68.07311941207261
GOTERM_BP_DIRECT	GO:2000811~negative regulation of anoikis	3	0.6276150627615062	0.06462878998604943	CAV1, PDK4, SNAI2	415	17	16792	7.140467753366406	1.0	0.8204327935858177	69.08869315638849
GOTERM_BP_DIRECT	GO:0030168~platelet activation	7	1.4644351464435146	0.06514404437795347	PRKCA, VAV3, F5, PDPN, RHOB, CD40, PIK3R1	415	115	16792	2.462943949711891	1.0	0.8197017523362455	69.38654927538667
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	16	3.3472803347280333	0.0661868447745517	DLC1, INSM1, DAB2IP, PTGS2, TGFB3, SOX4, DLL1, SPRY2, CGREF1, NME1, GATA3, MEG3, ADRA1A, ROR2, ADAMTS1, DPT	415	396	16792	1.6348545697943289	1.0	0.8215391213574607	69.98110414163214
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	5	1.0460251046025104	0.06654808131468015	DAB2IP, SERPINF1, MEG3, PTN, THBS4	415	62	16792	3.2631169840652934	1.0	0.8200823410567817	70.18451189936168
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	9	1.882845188284519	0.0668198163581952	GALNT3, B3GAT1, PGM5, SLC2A5, GALNT7, ST3GAL5, AKR1B1, CHST2, ABO	415	174	16792	2.0928957208142913	1.0	0.8182150914227546	70.33666506651875
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	21	4.393305439330543	0.06811489391714065	DLC1, FGFR2, CAV2, DAB2IP, VAV3, ARHGEF26, RAP1GAP, ARHGEF28, DENND2A, KIT, CD40, ARHGAP23, RGS10, ARHGAP33, ADRB1, ARFGEF3, DLG4, ARHGEF40, RGN, ANGPT1, NRG1	415	565	16792	1.5039215268152255	1.0	0.8212203612422813	71.05181303473617
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	4	0.8368200836820083	0.07083459224891504	CAV1, TGFB3, PTN, ABHD2	415	39	16792	4.150015446400989	1.0	0.8305164019569474	72.50105846738673
GOTERM_BP_DIRECT	GO:0000302~response to reactive oxygen species	4	0.8368200836820083	0.07083459224891504	APOE, GPX3, PPARGC1A, GSTP1	415	39	16792	4.150015446400989	1.0	0.8305164019569474	72.50105846738673
GOTERM_BP_DIRECT	GO:0001574~ganglioside biosynthetic process	3	0.6276150627615062	0.07155514784948827	ST3GAL5, ST6GALNAC2, ST6GALNAC1	415	18	16792	6.743775100401607	1.0	0.8306829577921266	72.87339414338962
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	3	0.6276150627615062	0.07155514784948827	DAB2IP, SERPINF1, SLIT2	415	18	16792	6.743775100401607	1.0	0.8306829577921266	72.87339414338962
GOTERM_BP_DIRECT	GO:0018879~biphenyl metabolic process	2	0.41841004184100417	0.07215942163886846	SRD5A2, CYP4B1	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0060480~lung goblet cell differentiation	2	0.41841004184100417	0.07215942163886846	SPDEF, AGR2	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0019065~receptor-mediated endocytosis of virus by host cell	2	0.41841004184100417	0.07215942163886846	CAV2, CAV1	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:2000611~positive regulation of thyroid hormone generation	2	0.41841004184100417	0.07215942163886846	HPN, GATA3	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0045061~thymic T cell selection	2	0.41841004184100417	0.07215942163886846	GATA3, JAG2	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0018125~peptidyl-cysteine methylation	2	0.41841004184100417	0.07215942163886846	RAB3B, RAB3D	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0015732~prostaglandin transport	2	0.41841004184100417	0.07215942163886846	SLCO3A1, SLCO2A1	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0060374~mast cell differentiation	2	0.41841004184100417	0.07215942163886846	GATA3, KIT	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0070458~cellular detoxification of nitrogen compound	2	0.41841004184100417	0.07215942163886846	GSTM1, GSTM2	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0097195~pilomotor reflex	2	0.41841004184100417	0.07215942163886846	HPN, ADRA1A	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0034447~very-low-density lipoprotein particle clearance	2	0.41841004184100417	0.07215942163886846	APOE, APOC1	415	3	16792	26.97510040160643	1.0	0.8303456005261172	73.18197230161584
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	5	1.0460251046025104	0.07301601983669659	COL7A1, COL13A1, MMP19, COL4A6, COL4A5	415	64	16792	3.1611445783132535	1.0	0.8310975417484788	73.61373404011027
GOTERM_BP_DIRECT	GO:0042493~response to drug	13	2.7196652719665275	0.07482922931569409	MYO6, VAV3, PTGS2, CENPF, SCGB1A1, PPARGC1A, CCNB1, GATA3, PTN, ABCC4, ADRA1A, SRD5A2, MAP2K6	415	304	16792	1.7303107165504124	1.0	0.8358243160118807	74.50613843710026
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	4	0.8368200836820083	0.07523746934415629	CDKN1C, BIRC5, AFAP1L2, SIK1	415	40	16792	4.046265060240964	1.0	0.8346623927881296	74.70309694804213
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	7	1.4644351464435146	0.07657743690161084	FGFR2, TRPM4, CAV1, ROR2, SOX4, GPRC5B, LGR6	415	120	16792	2.360321285140562	1.0	0.8372982898824353	75.3395371240841
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	10	2.092050209205021	0.07671950905249592	PLP2, S100A6, TSC22D3, GABRB3, ATP1B2, DLG4, SFXN3, GJA1, ANO4, FXYD6	415	210	16792	1.9267928858290304	1.0	0.8350875445247761	75.40612402067234
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	6	1.2552301255230125	0.07705982123132549	IER3, DKK3, EYA4, S1PR3, GATA3, SCML1	415	92	16792	2.6388685175484548	1.0	0.8336895739988402	75.56493391144417
GOTERM_BP_DIRECT	GO:0043393~regulation of protein binding	3	0.6276150627615062	0.0787088072681825	SMARCD3, TGFBR3, ANGPT1	415	19	16792	6.388839568801522	1.0	0.8375002039417677	76.32084731662422
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	3	0.6276150627615062	0.0787088072681825	PRKCA, VEGFA, ANGPT1	415	19	16792	6.388839568801522	1.0	0.8375002039417677	76.32084731662422
GOTERM_BP_DIRECT	GO:0048839~inner ear development	4	0.8368200836820083	0.07975836957487255	EYA4, CXCL14, TGFB3, DLL1	415	41	16792	3.9475756685277696	1.0	0.8388783367962473	76.79043350375882
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	6	1.2552301255230125	0.07988023462824917	EDN3, CAV1, TRPM8, APOE, RGN, CD40	415	93	16792	2.610493587252235	1.0	0.83667795509596	76.8443846277019
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	10	2.092050209205021	0.08211227629676485	TNFRSF10B, AIFM2, TNFRSF25, NME1, TGFB3, TP63, BIRC5, GAS1, GDF15, CASP1	415	213	16792	1.8996549578596074	1.0	0.8424865361562256	77.81185899994098
GOTERM_BP_DIRECT	GO:0007507~heart development	9	1.882845188284519	0.08385453142516863	FLRT3, NTRK3, KCNJ8, GATA3, SOX4, GJA1, PTN, DNAH5, MB	415	183	16792	1.9899664230693266	1.0	0.8462626165813653	78.54040789269068
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	4	0.8368200836820083	0.08439449830081468	CEBPB, VEGFA, MMP19, KIT	415	42	16792	3.853585771658061	1.0	0.8456570995302213	78.76158343144436
GOTERM_BP_DIRECT	GO:0045599~negative regulation of fat cell differentiation	4	0.8368200836820083	0.08439449830081468	ZFP36L2, GATA3, TRIB3, ID4	415	42	16792	3.853585771658061	1.0	0.8456570995302213	78.76158343144436
GOTERM_BP_DIRECT	GO:0035338~long-chain fatty-acyl-CoA biosynthetic process	4	0.8368200836820083	0.08439449830081468	ACACA, FASN, HACD1, ACSF2	415	42	16792	3.853585771658061	1.0	0.8456570995302213	78.76158343144436
GOTERM_BP_DIRECT	GO:0009725~response to hormone	4	0.8368200836820083	0.08439449830081468	MMP19, FHL2, ADRA1A, MB	415	42	16792	3.853585771658061	1.0	0.8456570995302213	78.76158343144436
GOTERM_BP_DIRECT	GO:0030318~melanocyte differentiation	3	0.6276150627615062	0.08607441275199568	EDNRB, EDN3, KIT	415	20	16792	6.069397590361445	1.0	0.8490657989582922	79.43602387234043
GOTERM_BP_DIRECT	GO:0097503~sialylation	3	0.6276150627615062	0.08607441275199568	ST3GAL5, ST6GALNAC2, ST6GALNAC1	415	20	16792	6.069397590361445	1.0	0.8490657989582922	79.43602387234043
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	5	1.0460251046025104	0.0905149615479617	PRKCA, CAV2, VEGFA, KDR, THBS4	415	69	16792	2.9320761306093943	1.0	0.8613847685855307	81.12284875377422
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	5	1.0460251046025104	0.0905149615479617	SERPINB9, SH3RF1, CRYAB, VEGFA, BIRC5	415	69	16792	2.9320761306093943	1.0	0.8613847685855307	81.12284875377422
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	9	1.882845188284519	0.09246810833291985	FGFR2, CCNB1, GATA3, VEGFA, TGFB3, JAG2, GJA1, ANGPT1, TWIST1	415	187	16792	1.9474002963726564	1.0	0.8651452801734385	81.82268692238188
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	4	0.8368200836820083	0.0940009040095114	PTGS2, TP63, PTN, PIK3R1	415	44	16792	3.6784227820372406	1.0	0.8675020554797404	82.35469404650784
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	4	0.8368200836820083	0.0940009040095114	PRKCA, CCNB1, NUP210, LPIN1	415	44	16792	3.6784227820372406	1.0	0.8675020554797404	82.35469404650784
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	8	1.6736401673640167	0.09407628251740713	PTGDS, APOF, PTPRN2, CLU, APOC1, ALDH3B2, FADS2, GDPD1	415	157	16792	2.0617911134985807	1.0	0.8654598482657146	82.3804740066032
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	5	1.0460251046025104	0.09423553180666965	NTRK3, SPRY2, CAV1, VEGFA, ANGPT1	415	70	16792	2.890189328743546	1.0	0.8636753777490029	82.43482159391779
GOTERM_BP_DIRECT	GO:0071871~response to epinephrine	2	0.41841004184100417	0.09503904516765412	PENK, PPARGC1A	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0042421~norepinephrine biosynthetic process	2	0.41841004184100417	0.09503904516765412	INSM1, GATA3	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0006084~acetyl-CoA metabolic process	2	0.41841004184100417	0.09503904516765412	ACACA, FASN	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0014826~vein smooth muscle contraction	2	0.41841004184100417	0.09503904516765412	EDNRB, EDN3	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0097113~AMPA glutamate receptor clustering	2	0.41841004184100417	0.09503904516765412	APOE, DLG4	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0071672~negative regulation of smooth muscle cell chemotaxis	2	0.41841004184100417	0.09503904516765412	SLIT2, GSTP1	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0002070~epithelial cell maturation	2	0.41841004184100417	0.09503904516765412	TFCP2L1, GJA1	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0048070~regulation of developmental pigmentation	2	0.41841004184100417	0.09503904516765412	EDN3, KIT	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0009750~response to fructose	2	0.41841004184100417	0.09503904516765412	SLC2A5, PTGS2	415	4	16792	20.231325301204823	1.0	0.8638459520589935	82.70663670698178
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	6	1.2552301255230125	0.09793563379985148	FLRT3, PPM1E, RGN, TRIB3, GSTP1, TRIB1	415	99	16792	2.4522818546914933	1.0	0.8701158127501489	83.65394056496756
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	6	1.2552301255230125	0.09793563379985148	FBLN1, VAV3, FERMT2, ITGB4, ADAMTS1, DST	415	99	16792	2.4522818546914933	1.0	0.8701158127501489	83.65394056496756
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	5	1.0460251046025104	0.09802738696911084	TNFRSF10B, PTGS2, GJA1, CD40, CASP1	415	71	16792	2.8494824367894114	1.0	0.8682060676398358	83.68313252653223
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	5	1.0460251046025104	0.09802738696911084	MAP1A, NINL, BIRC5, DST, CCDC8	415	71	16792	2.8494824367894114	1.0	0.8682060676398358	83.68313252653223
GOTERM_BP_DIRECT	GO:0007411~axon guidance	8	1.6736401673640167	0.09891546314992383	FLRT3, NRXN3, GATA3, MEG3, ROBO3, GPC1, SLIT2, FEZ1	415	159	16792	2.035856634083504	1.0	0.8685811811353704	83.96315104347025
